key,artist,song,duration_ms,length,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,Cleaned genre,Location
Attribute,David Guetta,Play Hard (feat. Ne-Yo & Akon),201000,3.21,FALSE,2012,69,0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,will.i.am,#thatPOWER,279506,4.4,FALSE,2013,68,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66E-05,0.0748,0.402,127.999,"hip hop, pop",hip hop,US
Attribute,Lil Wayne,Love Me,255053,4.15,TRUE,2013,68,0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.0946,0.496,124.906,"hip hop, pop",hip hop,US
Attribute,Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,2.58,TRUE,2013,56,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,"hip hop, pop",hip hop,US
Attribute,The Neighbourhood,Sweater Weather,240400,4,FALSE,2013,89,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"rock, pop",rock,US
Attribute,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,2.41,FALSE,2013,84,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,rock,rock,GB
Attribute,Justin Bieber,Beauty And A Beat,227986,3.48,FALSE,2012,73,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27E-05,0.0682,0.526,128.003,pop,pop,CA
Attribute,Eminem,The Monster,250188,4.1,TRUE,2013,75,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,hip hop,hip hop,US
Attribute,Pitbull,Don't Stop the Party (feat. TJR),206120,3.26,FALSE,2012,64,0.722,0.958,4,-3.617,1,0.0912,0.00726,0,0.375,0.952,127.008,"hip hop, pop, latin",hip hop,US
Attribute,Flo Rida,I Cry,223800,3.44,FALSE,2012,60,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79E-06,0.315,0.763,126.035,"hip hop, pop",hip hop,US
Attribute,Eminem,Berzerk,238746,3.59,TRUE,2013,66,0.739,0.872,11,-4.059,0,0.333,0.0217,0,0.26,0.684,95.084,hip hop,hip hop,US
Attribute,Icona Pop,I Love It (feat. Charli XCX),157152,2.37,TRUE,2013,68,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64E-05,0.153,0.824,125.916,"pop, Dance/Electronic",pop,SE
Attribute,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826,3.07,FALSE,2013,71,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32E-06,0.537,0.567,151.99,rock,rock,US
Attribute,Imagine Dragons,Demons,177506,2.58,FALSE,2012,81,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,rock,rock,US
Attribute,Taylor Swift,I Knew You Were Trouble.,219720,3.4,FALSE,2012,76,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,pop,pop,US
Attribute,Arctic Monkeys,Do I Wanna Know?,272394,4.32,FALSE,2013,84,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,rock,rock,GB
Attribute,Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),240346,4,FALSE,2012,61,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24E-05,0.0525,0.53,128.062,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,P!nk,Try,247906,4.08,FALSE,2012,76,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,pop,pop,US
Attribute,Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506,3.55,FALSE,2012,70,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Duke Dumont,Need U (100%) [feat. A*M*E] - Radio Edit,174853,2.55,FALSE,2013,27,0.681,0.835,0,-5.705,0,0.049,0.00176,0.00183,0.354,0.469,124.047,"pop, Dance/Electronic",pop,GB
Attribute,Jason Derulo,The Other Side,226986,3.47,FALSE,2013,50,0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,"hip hop, pop",hip hop,US
Attribute,Calvin Harris,Sweet Nothing (feat. Florence Welch),212560,3.33,FALSE,2012,71,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Birdy,Wings,252106,4.12,FALSE,2013,48,0.474,0.707,7,-4.534,1,0.0253,0.0831,0,0.162,0.224,83.235,pop,pop,GB
Attribute,Calvin Harris,Thinking About You (feat. Ayah Marar),247933,4.08,FALSE,2012,65,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,One Direction,Best Song Ever,200106,3.2,FALSE,2013,76,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,pop,pop,GB
Attribute,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893,5.54,FALSE,2013,69,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,"hip hop, Dance/Electronic",hip hop,FR
Attribute,Justin Timberlake,Mirrors,484146,8.04,FALSE,2013,78,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,pop,pop,US
Attribute,Of Monsters and Men,Little Talks,266600,4.27,FALSE,2012,79,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,"pop, rock, Folk/Acoustic",pop,IS
Attribute,Paramore,Still into You,216013,3.36,FALSE,2013,79,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,"pop, rock",pop,US
Attribute,Drake,"Hold On, We're Going Home",227880,3.48,FALSE,2013,72,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.40E-05,0.0733,0.289,99.993,"hip hop, pop, R&B",hip hop,CA
Attribute,Maroon 5,Daylight,225066,3.45,FALSE,2012,66,0.656,0.674,7,-5.473,1,0.0269,0.00242,0,0.255,0.369,120.001,pop,pop,US
Attribute,Taylor Swift,22,232120,3.52,FALSE,2012,68,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,pop,pop,US
Attribute,Passenger,Let Her Go,252866,4.13,FALSE,2012,73,0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,pop,pop,GB
Attribute,Bruno Mars,When I Was Your Man,213826,3.34,FALSE,2012,83,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,pop,pop,US
Attribute,Katy Perry,Dark Horse,215672,3.36,FALSE,2013,74,0.647,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.353,131.934,pop,pop,US
Attribute,Maroon 5,Animals,231013,3.51,FALSE,2014,79,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,pop,pop,US
Attribute,Sam Smith,Stay With Me,172723,2.53,FALSE,2014,80,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39E-05,0.11,0.184,84.094,pop,pop,GB
Attribute,John Legend,All of Me,269560,4.3,FALSE,2013,84,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,"pop, R&B",pop,US
Attribute,David Guetta,Lovers on the Sun (feat. Sam Martin),203520,3.24,FALSE,2014,50,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88E-06,0.379,0.568,124.915,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,Iggy Azalea,Black Widow,209423,3.29,TRUE,2014,67,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,"hip hop, pop",hip hop,US
Attribute,DJ Snake,You Know You Like It,247266,4.07,FALSE,2014,69,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,2.58,TRUE,2013,56,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,"hip hop, pop",hip hop,US
Attribute,Taylor Swift,Bad Blood,211933,3.32,FALSE,2014,54,0.646,0.794,7,-6.104,1,0.19,0.0885,6.16E-06,0.201,0.287,170.216,pop,pop,US
Attribute,Trey Songz,Na Na,231906,3.52,FALSE,2015,62,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,"hip hop, pop, R&B",hip hop,US
Attribute,O.T. Genasis,CoCo,239573,3.6,TRUE,2014,61,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15E-05,0.31,0.178,119.906,"hip hop, pop",hip hop,US
Attribute,Jason Derulo,Wiggle (feat. Snoop Dogg),193295,3.13,FALSE,2013,66,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,"hip hop, pop",hip hop,US
Attribute,Nicki Minaj,Anaconda,260240,4.2,TRUE,2014,66,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78E-06,0.214,0.646,129.994,"hip hop, pop",hip hop,US
Attribute,Calvin Harris,Blame (feat. John Newman),212960,3.33,FALSE,2014,75,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Pitbull,Timber (feat. Ke$ha),204160,3.24,FALSE,2012,80,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,"hip hop, pop, latin",hip hop,US
Attribute,OneRepublic,Counting Stars,257386,4.17,FALSE,2014,62,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,pop,pop,US
Attribute,Nico & Vinz,Am I Wrong,245866,4.06,FALSE,2014,76,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58E-06,0.55,0.779,119.968,"hip hop, pop",hip hop,NO
Attribute,Lorde,Team,193058,3.13,FALSE,2013,76,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,"pop, Dance/Electronic",pop,NZ
Attribute,Klingande,Jubel - Radio Edit,201626,3.22,FALSE,2013,50,0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,"pop, Dance/Electronic",pop,FR
Attribute,Kiesza,Hideaway,251986,4.12,FALSE,2014,64,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,"pop, Dance/Electronic",pop,CA
Attribute,Kid Ink,Show Me (feat. Chris Brown),217800,3.38,TRUE,2014,68,0.711,0.508,7,-7.299,1,0.0502,0.0355,0,0.141,0.663,98.098,"hip hop, pop",hip hop,US
Attribute,OneRepublic,Love Runs Out,224226,3.44,FALSE,2014,59,0.719,0.935,7,-3.752,1,0.0589,0.167,0,0.0973,0.738,120.022,pop,pop,US
Attribute,Ed Sheeran,Don't,219840,3.4,FALSE,2014,72,0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,pop,pop,GB
Attribute,Ariana Grande,Love Me Harder,236133,3.56,FALSE,2014,74,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,pop,pop,US
Attribute,Enrique Iglesias,Bailando - Spanish Version,243386,4.03,FALSE,2014,66,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65E-06,0.0399,0.96,90.949,"pop, latin",pop,ES
Attribute,Duke Dumont,I Got U,285596,4.46,FALSE,2014,67,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,"pop, Dance/Electronic",pop,GB
Attribute,Taylor Swift,Style,231000,3.51,FALSE,2014,61,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,pop,pop,US
Attribute,MKTO,Classic,175426,2.55,FALSE,2012,82,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,"hip hop, pop",hip hop,US
Attribute,Disclosure,Latch,255631,4.16,FALSE,2013,74,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45E-05,0.0895,0.521,121.985,"pop, Dance/Electronic",pop,GB
Attribute,Charli XCX,Boom Clap,169866,2.5,FALSE,2014,49,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,"pop, Dance/Electronic",pop,GB
Attribute,One Direction,Steal My Girl,228133,3.48,FALSE,2014,79,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,pop,pop,GB
Attribute,Selena Gomez,The Heart Wants What It Wants,227360,3.47,FALSE,2014,58,0.616,0.789,7,-4.874,0,0.0377,0.053,0,0.142,0.621,83.066,pop,pop,US
Attribute,Rita Ora,I Will Never Let You Down,203466,3.23,FALSE,2014,65,0.753,0.801,4,-3.215,1,0.0296,0.403,0,0.128,0.794,128.011,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,One Direction,Night Changes,226600,3.47,FALSE,2014,83,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,pop,pop,GB
Attribute,Coldplay,A Sky Full of Stars,267866,4.28,FALSE,2014,80,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,"rock, pop",rock,GB
Attribute,Clean Bandit,Rather Be (feat. Jess Glynne),227833,3.48,FALSE,2014,72,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,"pop, Dance/Electronic",pop,GB
Attribute,Sia,Elastic Heart,257200,4.17,FALSE,2014,70,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,pop,pop,AU
Attribute,Vance Joy,Riptide,204280,3.24,FALSE,2014,80,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,"rock, pop",rock,AU
Attribute,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",300840,5.01,FALSE,2013,71,0.581,0.0549,10,-20.514,0,0.0397,0.559,0,0.0718,0.234,152.037,pop,pop,GB
Attribute,Sam Smith,Money On My Mind,192670,3.13,FALSE,2014,62,0.688,0.841,2,-5.217,1,0.179,0.204,0.000295,0.229,0.743,133.912,pop,pop,GB
Attribute,Jason Derulo,Trumpets,217306,3.37,FALSE,2013,53,0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,"hip hop, pop",hip hop,US
Attribute,Nicki Minaj,Bed Of Lies,269946,4.3,TRUE,2014,53,0.716,0.67,11,-5.779,1,0.194,0.251,0,0.109,0.124,86.01,"hip hop, pop",hip hop,US
Attribute,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666,4.3,TRUE,2015,82,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988,pop,pop,GB
Attribute,Ed Sheeran,Thinking out Loud,281560,4.42,FALSE,2014,81,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,pop,pop,GB
Attribute,Wiz Khalifa,See You Again (feat. Charlie Puth),229525,3.5,FALSE,2015,81,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03E-06,0.0649,0.283,80.025,"hip hop, pop",hip hop,US
Attribute,Calvin Harris,Outside (feat. Ellie Goulding),227266,3.47,FALSE,2014,78,0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,The Weeknd,The Hills,242253,4.02,TRUE,2015,84,0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,"pop, R&B",pop,CA
Attribute,The Neighbourhood,Daddy Issues,260173,4.2,FALSE,2015,85,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,"rock, pop",rock,US
Attribute,Avicii,The Nights,176658,2.57,FALSE,2014,85,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,"pop, Dance/Electronic",pop,SE
Attribute,DJ Snake,You Know You Like It,247266,4.07,FALSE,2014,69,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,Rae Sremmurd,No Type,200080,3.2,TRUE,2015,71,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78E-06,0.0925,0.239,125.01,"hip hop, pop",hip hop,US
Attribute,Taylor Swift,Bad Blood,200106,3.2,FALSE,2015,70,0.654,0.655,11,-7.388,0,0.106,0.0294,0,0.139,0.221,170.16,pop,pop,US
Attribute,Robin Schulz,Sugar (feat. Francesco Yates),219043,3.39,FALSE,2015,76,0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,"pop, Dance/Electronic",pop,DE
Attribute,Fall Out Boy,Centuries,228360,3.48,FALSE,2015,80,0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,rock,rock,US
Attribute,Lost Frequencies,Are You With Me - Radio Edit,138842,2.19,FALSE,2014,33,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83E-05,0.131,0.412,121.03,"pop, Dance/Electronic",pop,BE
Attribute,Twenty One Pilots,Stressed Out,202333,3.22,FALSE,2015,83,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,rock,rock,US
Attribute,Fifth Harmony,Worth It (feat. Kid Ink),224573,3.45,FALSE,2015,73,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04E-06,0.118,0.594,99.987,pop,pop,US
Attribute,KALEO,Way down We Go,219560,3.4,FALSE,2015,63,0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663,"rock, classical",rock,IS
Attribute,Sam Smith,Like I Can,167065,2.47,FALSE,2014,79,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17E-05,0.124,0.481,99.933,pop,pop,GB
Attribute,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,166138,2.46,FALSE,2015,49,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,"hip hop, pop, Dance/Electronic",hip hop,US
Attribute,Martin Solveig,Intoxicated - New Radio Mix,159693,2.4,FALSE,2015,48,0.8,0.677,0,-4.023,1,0.0393,0.00563,0.00409,0.0838,0.547,125.004,"pop, Dance/Electronic",pop,FR
Attribute,Avicii,Waiting For Love,230613,3.51,FALSE,2015,79,0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,"pop, Dance/Electronic",pop,SE
Attribute,Taylor Swift,Wildest Dreams,220440,3.4,FALSE,2014,78,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,pop,pop,US
Attribute,Pitbull,Time of Our Lives,229360,3.49,TRUE,2014,80,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,"hip hop, pop, latin",hip hop,US
Attribute,One Direction,Drag Me Down,192120,3.12,FALSE,2015,79,0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,pop,pop,GB
Attribute,Travis Scott,Antidote,262693,4.23,TRUE,2015,73,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,"hip hop, Dance/Electronic",hip hop,US
Attribute,Lemaitre,Closer,270589,4.31,FALSE,2017,59,0.583,0.785,2,-3.991,0,0.0337,0.0012,0.0127,0.124,0.355,91.977,pop,pop,NO
Attribute,Selena Gomez,Same Old Love,229080,3.49,FALSE,2015,69,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,pop,pop,US
Attribute,Chris Brown,Ayo,225226,3.45,TRUE,2015,71,0.823,0.563,6,-5.095,1,0.0443,0.0399,0,0.0851,0.682,98.031,"hip hop, pop, R&B",hip hop,US
Attribute,The Strumbellas,Spirits,203653,3.24,FALSE,2016,71,0.556,0.658,0,-6.075,1,0.0265,0.164,0,0.113,0.787,80.529,"rock, Folk/Acoustic, pop",rock,CA
Attribute,Fetty Wap,Trap Queen,222093,3.42,TRUE,2015,68,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,"hip hop, pop",hip hop,US
Attribute,Lana Del Rey,High By The Beach,257573,4.18,TRUE,2015,67,0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,pop,pop,US
Attribute,Jeremih,oui,238320,3.58,FALSE,2015,77,0.418,0.724,5,-3.724,1,0.0964,0.213,0,0.112,0.604,78.521,"hip hop, pop, R&B",hip hop,US
Attribute,Fetty Wap,679 (feat. Remy Boyz),196693,3.17,TRUE,2015,74,0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,"hip hop, pop",hip hop,US
Attribute,Ariana Grande,Love Me Harder,236133,3.56,FALSE,2014,74,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,pop,pop,US
Attribute,The Weeknd,Can't Feel My Face,213520,3.34,FALSE,2015,79,0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,"pop, R&B",pop,CA
Attribute,Kygo,Stole the Show,223186,3.43,FALSE,2016,74,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,"pop, Dance/Electronic",pop,NO
Attribute,Fetty Wap,My Way (feat. Monty),213053,3.33,TRUE,2015,55,0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.537,128.077,"hip hop, pop",hip hop,US
Attribute,Sam Smith,"Writing's On The Wall - From ""Spectre"" Soundtrack",278987,4.39,FALSE,2015,66,0.261,0.302,5,-8.19,0,0.0339,0.769,2.57E-06,0.0863,0.0883,81.418,pop,pop,GB
Attribute,Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",224258,3.44,FALSE,2015,67,0.854,0.766,9,-4.697,0,0.141,0.0242,0,0.0793,0.784,118.004,"hip hop, pop",hip hop,US
Attribute,Selena Gomez,The Heart Wants What It Wants,227373,3.47,FALSE,2014,64,0.616,0.789,7,-4.874,0,0.0377,0.053,0,0.142,0.621,83.066,pop,pop,US
Attribute,Jack Ãœ,Where Are Ãœ Now (with Justin Bieber),250285,4.1,FALSE,2015,74,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,"pop, Dance/Electronic",pop,US
Attribute,Jonas Blue,Fast Car,212424,3.32,FALSE,2015,67,0.644,0.57,9,-6.994,1,0.052,0.484,0,0.299,0.527,113.945,"pop, Dance/Electronic",pop,GB
Attribute,Ariana Grande,One Last Time,197266,3.17,FALSE,2014,79,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,pop,pop,US
Attribute,Years & Years,Shine,255506,4.16,FALSE,2015,55,0.667,0.716,1,-5.21,0,0.0349,0.189,0,0.104,0.493,108.002,"pop, Dance/Electronic",pop,GB
Attribute,Desiigner,Panda,246761,4.07,TRUE,2016,70,0.576,0.766,10,-4.943,0,0.449,0.028,1.68E-06,0.366,0.236,144.833,"hip hop, pop",hip hop,US
Attribute,Coldplay,Hymn for the Weekend,258266,4.18,FALSE,2015,82,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,"rock, pop",rock,GB
Attribute,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",236001,3.56,FALSE,2016,76,0.666,0.83,0,-5.715,1,0.0751,0.0123,0,0.191,0.702,113.03,pop,pop,US
Attribute,Desiigner,Tiimmy Turner,239853,3.6,TRUE,2016,67,0.603,0.725,6,-3.054,1,0.0393,0.174,0,0.0786,0.304,122.803,"hip hop, pop",hip hop,US
Attribute,David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),207272,3.27,FALSE,2016,68,0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81E-05,0.0905,0.365,110.169,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,Twenty One Pilots,Heathens,195920,3.16,FALSE,2016,80,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,rock,rock,US
Attribute,Future,Low Life (feat. The Weeknd),313546,5.14,TRUE,2016,74,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,"hip hop, pop",hip hop,US
Attribute,Galantis,No Money,189126,3.09,FALSE,2016,67,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,"pop, Dance/Electronic",pop,SE
Attribute,The Chainsmokers,Don't Let Me Down,208373,3.28,FALSE,2016,79,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,"pop, Dance/Electronic",pop,US
Attribute,Jon Bellion,All Time Low,217603,3.38,TRUE,2016,70,0.617,0.567,0,-4.188,1,0.0828,0.0584,0,0.0933,0.505,90.246,"hip hop, pop",hip hop,US
Attribute,Martin Garrix,In the Name of Love,195706,3.16,FALSE,2016,76,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,"pop, Dance/Electronic",pop,NL
Attribute,DJ Snake,Let Me Love You,205946,3.26,FALSE,2016,81,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,"hip hop, pop, Dance/Electronic",hip hop,FR
Attribute,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,197933,3.18,TRUE,2016,77,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42E-06,0.0843,0.71,101.969,"hip hop, pop, Dance/Electronic",hip hop,US
Attribute,Kevin Gates,2 Phones,240000,4,TRUE,2016,69,0.895,0.681,7,-5.267,0,0.358,0.157,0,0.189,0.554,121.918,"hip hop, pop",hip hop,US
Attribute,Marshmello,Alone,273802,4.34,FALSE,2016,71,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,"pop, Dance/Electronic",pop,US
Attribute,Shawn Mendes,I Know What You Did Last Summer,223853,3.44,FALSE,2015,73,0.687,0.761,9,-4.582,0,0.0876,0.102,0,0.147,0.743,113.939,pop,pop,CA
Attribute,Calvin Harris,My Way,219159,3.39,FALSE,2016,74,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69E-05,0.161,0.536,119.986,"hip hop, pop, Dance/Electronic",hip hop,GB
Attribute,Fitz and The Tantrums,HandClap,193253,3.13,FALSE,2016,64,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,"pop, rock",pop,US
Attribute,Twenty One Pilots,Ride,214506,3.35,FALSE,2015,80,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,rock,rock,US
Attribute,Flo Rida,My House,192190,3.12,FALSE,2015,76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,"hip hop, pop",hip hop,US
Attribute,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,3.38,FALSE,2016,79,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,pop,pop,US
Attribute,Shawn Mendes,Treat You Better,187973,3.08,FALSE,2017,82,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,pop,pop,CA
Attribute,Tory Lanez,Say It,237786,3.58,TRUE,2016,73,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.50E-06,0.124,0.247,107.331,"hip hop, pop, R&B",hip hop,CA
Attribute,Coldplay,Adventure of a Lifetime,263786,4.24,FALSE,2015,76,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,"rock, pop",rock,GB
